	2177-002-M012-EMAX-SL-24-RV	2177-003-M013-EMAX-SL-24-RV	2177-004-M017-EMAX-SL-24-RV	2177-005-M018-EMAX-SL-24-RV	2177-006-M019-EMAX-SL-24-RV	2177-008-M014-EMAX-SL-24-RV	2177-009-M015-EMAX-SL-24-RV	2177-010-M016-EMAX-SL-24-RV	2177-011-M020-EMAX-SL-24-RV	2177-012-M021-EMAX-SL-24-RV	2177-014-M022-EMAX-SL-24-RV	2177-015-M023-EMAX-SL-24-RV	2177-016-M024-EMAX-SL-24-RV	2177-017-M025-EMAX-SL-24-RV	2177-018-M026-EMAX-SL-24-RV	2177-019-M028-EMAX-SL-24-RV	2177-021-M030-EMAX-SL-24-RV	2177-023-M031-EMAX-SL-24-RV	2177-024-M032-EMAX-SL-24-RV	2177-025-M033-EMAX-SL-24-RV	2177-026-M034-EMAX-SL-24-RV	2177-027-M035-EMAX-SL-24-RV	2177-028-M036-EMAX-SL-24-RV	2177-029-M037-EMAX-SL-24-RV	2177-030-M038-EMAX-SL-24-RV	2177-033-M039-EMAX-SL-24-RV	2177-034-M040-EMAX-SL-24-RV	2177-035-M041-EMAX-SL-24-RV	2177-036-M042-EMAX-SL-24-RV	2177-037-M043-EMAX-SL-24-RV	2177-038-M044-EMAX-SL-24-RV	2177-040-M045-EMAX-SL-24-RV	2177-041-M046-EMAX-SL-24-RV	2177-042-M047-EMAX-SL-24-RV	2177-043-M048-EMAX-SL-24-RV	2177-044-M049-EMAX-SL-24-RV	2177-045-M050-EMAX-SL-24-RV	2177-046-M051-EMAX-SL-24-RV	2177-047-M052-EMAX-SL-24-RV	2177-049-M053-EMAX-SL-24-RV	2177-050-K001-EMAX-SL-24-RV	2177-051-K002-EMAX-SL-24-RV	2177-052-K003-EMAX-SL-24-RV	2177-053-K004-EMAX-SL-24-RV	2177-054-K005-EMAX-SL-24-RV	2177-055-M054-EMAX-SL-24-RV	2177-056-M055-EMAX-SL-24-RV	2177-058-M056-EMAX-SL-24-RV	2177-059-K006-EMAX-SL-24-RV	2177-060-M057-EMAX-SL-24-RV	2177-061-M058-EMAX-SL-24-RV	2177-062-M059-EMAX-SL-24-RV	2177-065-K007-EMAX-SL-24-RV	2177-066-M060-EMAX-SL-24-RV	2177-067-M061-EMAX-SL-24-RV	2177-068-M062-EMAX-SL-24-RV	2177-069-M063-EMAX-SL-24-RV	2177-070-K008-EMAX-SL-24-RV	2177-071-K009-EMAX-SL-24-RV	2177-072-K010-EMAX-SL-24-RV	2177-074-M064-EMAX-SL-24-RV	2177-075-K011-EMAX-SL-24-RV	2177-076-M065-EMAX-SL-24-RV	2177-077-M066-EMAX-SL-24-RV	2177-078-M067-EMAX-SL-24-RV	2177-079-M068-EMAX-SL-24-RV	2177-080-M069-EMAX-SL-24-RV	2177-081-M070-EMAX-SL-24-RV	2177-083-K012-EMAX-SL-24-RV	2177-084-M071-EMAX-SL-24-RV	2177-085-K013-EMAX-SL-24-RV	2177-086-M072-EMAX-SL-24-RV	2177-087-M073-EMAX-SL-24-RV	2177-088-M074-EMAX-SL-24-RV	2177-089-M075-EMAX-SL-24-RV	2177-090-M076-EMAX-SL-24-RV	2177-092-M077-EMAX-SL-24-RV	2177-093-M078-EMAX-SL-24-RV	2177-094-M079-EMAX-SL-24-RV	2177-095-M080-EMAX-SL-24-RV	2177-097-M081-EMAX-SL-24-RV	2177-098-M082-EMAX-SL-24-RV	2177-099-M083-EMAX-SL-24-RV	2177-100-K019-EMAX-SL-24-RV	2177-102-M084-EMAX-SL-24-RV	2177-103-M085-EMAX-SL-24-RV	2177-104-M086-EMAX-SL-24-RV	2177-105-M087-EMAX-SL-24-RV	2177-106-M088-EMAX-SL-24-RV	2177-107-M089-EMAX-SL-24-RV	2177-109-M090-EMAX-SL-24-RV	2177-110-M091-EMAX-SL-24-RV	2177-111-M092-EMAX-SL-24-RV	2177-112-M093-EMAX-SL-24-RV	2177-113-M094-EMAX-SL-24-RV	2177-114-K020-EMAX-SL-24-RV	2177-115-K021-EMAX-SL-24-RV	2177-116-K023-EMAX-SL-24-RV	2177-118-K024-EMAX-SL-24-RV	2177-119-K025-EMAX-SL-24-RV	2177-120-K026-EMAX-SL-24-RV	2177-121-K027-EMAX-SL-24-RV	2177-122-K028-EMAX-SL-24-RV	2177-123-K029-EMAX-SL-24-RV	2177-125-K030-EMAX-SL-24-RV	2177-126-K032-EMAX-SL-24-RV	2177-127-K032-EMAX-SL-24-RV	2177-129-M095-EMAX-SL-24-RV	2177-130-M096-EMAX-SL-24-RV	2177-131-M097-EMAX-SL-24-RV	2177-132-M098-EMAX-SL-24-RV	2177-133-M099-EMAX-SL-24-RV	2177-135-M100-EMAX-SL-24-RV	2177-136-M101-EMAX-SL-24-RV	2177-137-M102-EMAX-SL-24-RV	2177-138-M103-EMAX-SL-24-RV	2177-139-M022-2-EMAX-SL-24-RV
2177-076-M065-EMAX-SL-24-RV	0.2817779183387756	0.2350458204746246	0.2314195036888123	0.2350602596998215	0.2422748953104019	0.246329203248024	0.2803288400173187	0.2350040227174759	0.3031412363052368	0.3254925012588501	0.1653105020523071	0.3624371588230133	0.2628286480903625	0.2831254303455353	0.1833793520927429	0.3361472189426422	0.3751615285873413	0.257804811000824	0.2481666952371597	0.228928878903389	0.2626334726810455	0.266962856054306	0.3252491652965546	0.3011501133441925	0.270136833190918	0.3639626204967499	0.2049693316221237	0.2517325282096863	0.3972957730293274	0.2443355023860931	0.271205872297287	0.2962619364261627	0.3574663996696472	0.2183654606342316	0.2708167433738708	0.2379941195249557	0.2836249172687531	0.2342528253793716	0.3993792831897736	0.1876019090414047	0.2896385490894318	0.3282228112220764	0.2007604837417603	0.3796044588088989	0.3103708922863007	0.2200231701135635	0.2449408322572708	0.415217399597168	0.2811244428157806	0.2960819005966187	0.3856195509433746	0.2417377233505249	0.358111560344696	0.1383606791496277	0.2709461152553558	0.2661039531230927	0.2241497486829758	0.1912039071321487	0.2857919931411743	0.1666413843631744	0.2777687609195709	0.2928224205970764	0	0.1390638202428818	0.2640173733234406	0.2234574258327484	0.2347921580076218	0.4293153882026672	0.3109553158283234	0.2869958579540253	0.2180743217468262	0.237744003534317	0.3029401302337646	0.2283458560705185	0.188924565911293	0.1868774741888046	0.2060282230377197	0.2343696504831314	0.2142815887928009	0.1889362633228302	0.2085307091474533	0.2954912185668945	0.2415787279605865	0.2239407449960709	0.272119402885437	0.2353134155273438	0.2194013446569443	0.2785886228084564	0.2180074155330658	0.2635760009288788	0.2437382489442825	0.2030773162841797	0.1985639780759811	0.2192593812942505	0.2402657121419907	0.3295154869556427	0.2532438933849335	0.2789321839809418	0.1627449691295624	0.2601109147071838	0.2338429540395737	0.3440233469009399	0.2530154883861542	0.3102933764457703	0.2599442601203918	0.3210590481758118	0.2178953289985657	0.3950268924236298	0.2426632791757584	0.4081626236438751	0.3514011800289154	0.1887022107839584	0.2882913053035736	0.2288756519556046	0.3251727521419525	0.2377111166715622	0.3280202746391296
2177-077-M066-EMAX-SL-24-RV	0.2300311028957367	0.1968139708042145	0.1862833052873611	0.2025033980607986	0.2121347486972809	0.1973278224468231	0.2108404040336609	0.1958881914615631	0.2598317563533783	0.2975033521652222	0.1754095405340195	0.3604539036750793	0.2374337315559387	0.2590045034885406	0.1700520664453506	0.3352898061275482	0.3750036060810089	0.2044946551322937	0.1869659572839737	0.2010194510221481	0.2215318381786346	0.2500670850276947	0.26572585105896	0.2604843974113464	0.2164744883775711	0.327584445476532	0.1676415801048279	0.192810982465744	0.3526467382907867	0.2512161433696747	0.2068272680044174	0.2458420097827911	0.3198255896568298	0.17463418841362	0.2398861944675446	0.2084053456783295	0.230730265378952	0.238284170627594	0.3833435773849487	0.1751087158918381	0.2208092510700226	0.2603056728839874	0.199070155620575	0.3797817826271057	0.2854780852794647	0.1973913162946701	0.2305964678525925	0.4021447598934174	0.2371817976236343	0.247181624174118	0.381149560213089	0.2035742551088333	0.3071482181549072	0.1306155771017075	0.2403058111667633	0.2405895888805389	0.1993270516395569	0.1770598143339157	0.2280186265707016	0.1581895351409912	0.2312917858362198	0.2256843000650406	0.1390638202428818	0	0.2577643990516663	0.1663719415664673	0.1960521191358566	0.4152269661426544	0.2667159140110016	0.253010094165802	0.1738927513360977	0.2169655561447144	0.264479398727417	0.1996124535799026	0.1796161830425262	0.1860488206148148	0.1428465098142624	0.1881713569164276	0.1592566668987274	0.1557760238647461	0.1635152250528336	0.2820282876491547	0.202818363904953	0.239278718829155	0.2221977859735489	0.2135998159646988	0.214512437582016	0.2527165412902832	0.1859553158283234	0.2714599370956421	0.2274501472711563	0.2105222940444946	0.151369109749794	0.1796183735132217	0.2124522030353546	0.2636395394802094	0.1945258677005768	0.2291028201580048	0.1652543693780899	0.2418893426656723	0.2350859493017197	0.3096497356891632	0.197356253862381	0.2485920488834381	0.2682128846645355	0.3130910396575928	0.1772534251213074	0.357027679681778	0.2222013771533966	0.4004474282264709	0.3332992792129517	0.1454057246446609	0.2579433619976044	0.1874766051769257	0.3153389990329742	0.2185308039188385	0.2742188572883606
2177-078-M067-EMAX-SL-24-RV	0.2943580448627472	0.2999250590801239	0.2760168015956879	0.2884550094604492	0.2860831916332245	0.3139466941356659	0.2718083262443542	0.2560172379016876	0.2861065268516541	0.3180611133575439	0.2969230115413666	0.4344273805618286	0.2999549508094788	0.3511631488800049	0.2947248816490173	0.4019657075405121	0.4102761149406433	0.3052673041820526	0.2643249928951263	0.2874618768692017	0.2532356679439545	0.3273209035396576	0.341324657201767	0.3240660429000854	0.3055219054222107	0.3464244604110718	0.2540560364723206	0.2837575078010559	0.4187776446342468	0.3434783816337585	0.2837661802768707	0.3016375601291656	0.3492343127727509	0.2914935350418091	0.3733087778091431	0.2808903753757477	0.2801066040992737	0.3225601613521576	0.4078412353992462	0.2642471790313721	0.2763220071792603	0.307750791311264	0.2615858316421509	0.4159829318523407	0.2770472466945648	0.3353420495986938	0.3043195605278015	0.3896628022193909	0.3213977217674255	0.3069305717945099	0.4308792650699615	0.2590742707252502	0.37419393658638	0.2454114705324173	0.2507096827030182	0.3296517133712769	0.2883231341838837	0.2658378481864929	0.3013087511062622	0.2428348958492279	0.2810682654380798	0.2728149592876434	0.2640173733234406	0.2577643990516663	0	0.3096466958522797	0.2388654053211212	0.4225380420684814	0.3272727131843567	0.299561619758606	0.2346368581056595	0.3242299556732178	0.2891795933246613	0.240280494093895	0.249154806137085	0.2496595680713654	0.2633234262466431	0.2643657028675079	0.29213547706604	0.2972864508628845	0.2639607191085815	0.3328290283679962	0.275727778673172	0.2184568643569946	0.2871643602848053	0.2954781651496887	0.2914800047874451	0.271931916475296	0.2934855222702026	0.3163621425628662	0.3093728721141815	0.3052440881729126	0.2678122818470001	0.3036098182201385	0.3161426782608032	0.326335996389389	0.3042325079441071	0.314584344625473	0.2693451941013336	0.2934426367282867	0.3163540959358215	0.3685823380947113	0.2920325398445129	0.3194308578968048	0.3644388318061829	0.3436413109302521	0.2961830198764801	0.3470014631748199	0.3517982065677643	0.4183430969715118	0.3605024814605713	0.2509877681732178	0.2883846461772919	0.2641420364379883	0.3687776029109955	0.2857536375522614	0.3822629451751709
2177-079-M068-EMAX-SL-24-RV	0.2595566213130951	0.2080491483211517	0.2088432013988495	0.2130057513713837	0.2395041584968567	0.2564399838447571	0.2456990480422974	0.2566717863082886	0.2687675058841705	0.346089094877243	0.2290713787078857	0.3793432712554932	0.2837362587451935	0.2343446612358093	0.200227364897728	0.3235942721366882	0.3865900933742523	0.1561604887247086	0.2031358927488327	0.1803997606039047	0.2681684195995331	0.2733701765537262	0.2782765626907349	0.3068090379238129	0.2318238019943237	0.2536742985248566	0.2055390924215317	0.214676558971405	0.3506980240345001	0.2844785749912262	0.2421032637357712	0.2405288070440292	0.3623901605606079	0.1353677809238434	0.2736038565635681	0.2143024802207947	0.2277112156152725	0.1945039033889771	0.4061320126056671	0.2466325759887695	0.2437617182731628	0.2747894823551178	0.2715188562870026	0.3970496356487274	0.3464004993438721	0.1852331012487411	0.2540731728076935	0.4238633215427399	0.2683152258396149	0.2992918491363525	0.3875129818916321	0.2344059944152832	0.3456965684890747	0.2019631862640381	0.3078358173370361	0.2649886012077332	0.2587890326976776	0.2682409286499023	0.2435844540596008	0.2273782193660736	0.2511973083019257	0.2584286332130432	0.2234574258327484	0.1663719415664673	0.3096466958522797	0	0.2098532021045685	0.4245387017726898	0.3173221945762634	0.2680397927761078	0.1928266882896423	0.1864588409662247	0.2496025562286377	0.2611540555953979	0.2473718822002411	0.2671700716018677	0.1998133063316345	0.1931728571653366	0.2167580872774124	0.2165454924106598	0.2269992828369141	0.3416177928447723	0.262473076581955	0.2843987345695496	0.2442106157541275	0.2061558067798615	0.2828361690044403	0.2973193228244781	0.1994459629058838	0.3292115330696106	0.2268618494272232	0.2584735751152039	0.1828043609857559	0.159161388874054	0.2724299430847168	0.2754343152046204	0.1674028933048248	0.2522211968898773	0.2179358452558517	0.2977136969566345	0.2678128182888031	0.2466098666191101	0.21889328956604	0.2686258256435394	0.3306223452091217	0.3572837114334106	0.2262442409992218	0.3559726774692535	0.2057657688856125	0.4099567532539368	0.3569242656230927	0.1778997033834457	0.228922501206398	0.2019498199224472	0.3628292977809906	0.1917634010314941	0.2950170934200287
2177-080-M069-EMAX-SL-24-RV	0.2186321169137955	0.2043896317481995	0.191334143280983	0.1890877038240433	0.194738581776619	0.2621684670448303	0.2241811156272888	0.2538613080978394	0.2075898796319962	0.3216827809810638	0.2732895612716675	0.368897020816803	0.2748719155788422	0.2448546886444092	0.2487378418445587	0.3108614087104797	0.355547696352005	0.2101695686578751	0.2078158855438232	0.2177716642618179	0.2189701050519943	0.2193150222301483	0.2558508515357971	0.2717496156692505	0.2350014895200729	0.2541398406028748	0.1587803661823273	0.2178929448127747	0.3408211171627045	0.265566885471344	0.2156582623720169	0.2585758566856384	0.3747822344303131	0.1801330149173737	0.3261398673057556	0.1739360094070435	0.1886256337165833	0.2350015491247177	0.3508423864841461	0.2110242992639542	0.2074118256568909	0.2674716114997864	0.300463855266571	0.3619037568569183	0.3577597439289093	0.2540655434131622	0.192594900727272	0.3299416899681091	0.2638178765773773	0.2246302664279938	0.3596881330013275	0.1824455410242081	0.3476228713989258	0.2248443961143494	0.3051601350307465	0.2810488045215607	0.1925704479217529	0.2612807154655457	0.255252867937088	0.2225186079740524	0.2140911966562271	0.2563589513301849	0.2347921580076218	0.1960521191358566	0.2388654053211212	0.2098532021045685	0	0.3793207108974457	0.3099335134029388	0.2141627967357635	0.1587297320365906	0.2199490368366241	0.2096682339906693	0.1961864531040192	0.174159437417984	0.2279092818498611	0.2260191738605499	0.1744432747364044	0.2488228380680084	0.2131265848875046	0.2263493239879608	0.2815183997154236	0.247646301984787	0.231614276766777	0.1990910768508911	0.204933762550354	0.2667277455329895	0.2005690485239029	0.1876702010631561	0.311966747045517	0.2047342956066132	0.2698101699352264	0.2276713103055954	0.2191933393478394	0.3188546895980835	0.2541003823280334	0.2290665507316589	0.2466932535171509	0.2210672795772552	0.3523352742195129	0.2572920918464661	0.2561531364917755	0.2220744341611862	0.2710597813129425	0.3489671349525452	0.2894341647624969	0.2327874004840851	0.2572301030158997	0.2564258873462677	0.3566919267177582	0.3177535235881805	0.1517259180545807	0.2698248326778412	0.1915713846683502	0.3231507539749146	0.1734425276517868	0.3464497029781342
2177-081-M070-EMAX-SL-24-RV	0.4122819602489471	0.374665766954422	0.4096308946609497	0.4071362912654877	0.3963054716587067	0.3388357162475586	0.4073100388050079	0.3817440569400787	0.4110963642597198	0.3717849850654602	0.4135605096817017	0.3130709826946259	0.3120990693569183	0.4279405772686005	0.4431183338165283	0.5274277925491333	0.1780206114053726	0.4164562821388245	0.3912590146064758	0.4003309905529022	0.3732416927814484	0.3756500780582428	0.420525997877121	0.3693646788597107	0.4194895625114441	0.4536075592041016	0.3656281232833862	0.3982801735401154	0.5131624341011047	0.3037750422954559	0.433276355266571	0.3324188888072968	0.4722355902194977	0.3863701820373535	0.449248731136322	0.3961580991744995	0.3781481683254242	0.4002604484558105	0.195536196231842	0.4041014313697815	0.4245473742485046	0.3994971513748169	0.4231882095336914	0.2224874049425125	0.4922877252101898	0.4246646761894226	0.4063933193683624	0.3137457072734833	0.4544719159603119	0.3739870190620422	0.2498665452003479	0.3673774003982544	0.4825391173362732	0.4412328004837036	0.4448919296264648	0.4804395437240601	0.3604325950145721	0.4206297099590302	0.3945361971855164	0.396783858537674	0.3280652761459351	0.4157783091068268	0.4293153882026672	0.4152269661426544	0.4225380420684814	0.4245387017726898	0.3793207108974457	0	0.4268200397491455	0.3210772573947906	0.3907721340656281	0.4070846438407898	0.4560585618019104	0.3641283810138702	0.3837372958660126	0.401520848274231	0.393852561712265	0.3324040472507477	0.4556345343589783	0.3704816102981567	0.4291624128818512	0.265729695558548	0.4057550430297852	0.3952503204345703	0.3928006589412689	0.3917119801044464	0.4196920394897461	0.3593122363090515	0.3600454032421112	0.3825871050357819	0.419921875	0.4370468556880951	0.4138647019863129	0.4044216275215149	0.4487307369709015	0.4395551085472107	0.4134414494037628	0.4070577025413513	0.3667933344841003	0.4835608601570129	0.340170830488205	0.4410420358181	0.401919960975647	0.4365134537220001	0.4019894003868103	0.2874439656734467	0.3722643256187439	0.3626168966293335	0.422076553106308	0.2177268713712692	0.2372145056724548	0.4040206074714661	0.4839977622032166	0.3810646235942841	0.3878490924835205	0.4248784780502319	0.4487868547439575
2177-083-K012-EMAX-SL-24-RV	0.2823708355426788	0.3242783844470978	0.3167883455753326	0.3653485178947449	0.3412223756313324	0.2908117473125458	0.2781462371349335	0.2395105212926865	0.3308757841587067	0.3295854032039642	0.3129810690879822	0.4184945225715637	0.2930656671524048	0.3784236013889313	0.3214817941188812	0.4419151544570923	0.3960960805416107	0.3051448464393616	0.275547206401825	0.3297559022903442	0.3222475945949554	0.3838416635990143	0.3574716448783875	0.3147306442260742	0.3219262361526489	0.4116044938564301	0.2890820801258087	0.2703505754470825	0.4783181548118591	0.3516403138637543	0.300305187702179	0.3182241320610046	0.2591396868228912	0.3014536798000336	0.3202515542507172	0.34517502784729	0.3218183517456055	0.3683097064495087	0.4159226417541504	0.3048783838748932	0.3155882954597473	0.3055281043052673	0.2920959293842316	0.4672330617904663	0.261827290058136	0.3650778234004974	0.3636885285377502	0.4515997469425201	0.3653612732887268	0.3014099299907684	0.4129104614257812	0.3070621192455292	0.2768302857875824	0.256058394908905	0.1883193850517273	0.2558983862400055	0.3220537006855011	0.2677662968635559	0.24790158867836	0.2987811267375946	0.3086214363574982	0.2843367159366608	0.3109553158283234	0.2667159140110016	0.3272727131843567	0.3173221945762634	0.3099335134029388	0.4268200397491455	0	0.3667356073856354	0.3024820983409882	0.3455163836479187	0.3373812735080719	0.2913362383842468	0.3085889220237732	0.3064460456371307	0.2616336047649384	0.2972191572189331	0.3094266057014465	0.3140225112438202	0.3068747818470001	0.3313823938369751	0.2614060938358307	0.305846095085144	0.2836998999118805	0.3497574925422668	0.279128760099411	0.312941700220108	0.3120473027229309	0.3111113011837006	0.3387247622013092	0.3446997702121735	0.239807054400444	0.3007588684558868	0.2337730228900909	0.3496551215648651	0.3306486010551453	0.3309609293937683	0.2686133980751038	0.3050831258296967	0.335764080286026	0.4197327494621277	0.287354439496994	0.3124178349971771	0.3066844344139099	0.3649546802043915	0.2942350506782532	0.4182884991168976	0.3626699149608612	0.4273405969142914	0.3809415400028229	0.2920951545238495	0.3758254051208496	0.2767934501171112	0.4099219441413879	0.3434059917926788	0.3725978136062622
2177-084-M071-EMAX-SL-24-RV	0.2864326536655426	0.2125393152236938	0.2448896914720535	0.2313358038663864	0.2361792474985123	0.2785489559173584	0.2661383748054504	0.2859840393066406	0.2259738445281982	0.3376743495464325	0.3119206428527832	0.3566323816776276	0.2904511392116547	0.2427952587604523	0.3016082346439362	0.3652428388595581	0.3178089559078217	0.225111797451973	0.2387151420116425	0.2314951419830322	0.2469451427459717	0.2380400002002716	0.2808310985565186	0.2986828088760376	0.2891796231269836	0.267793595790863	0.1837410628795624	0.2772062122821808	0.3479030132293701	0.2665846645832062	0.3078601658344269	0.2395043969154358	0.4315418004989624	0.2151349037885666	0.3961687088012695	0.2045465111732483	0.2194489985704422	0.2306100130081177	0.2927465736865997	0.2595802545547485	0.2539644837379456	0.2917096614837646	0.3432157039642334	0.3307965993881226	0.4011549949645996	0.2700347602367401	0.2131958901882172	0.2949502468109131	0.3070119619369507	0.2538167834281921	0.3351883292198181	0.1827819347381592	0.4143473207950592	0.2943740487098694	0.3573863208293915	0.3297704756259918	0.2124509662389755	0.3031564354896545	0.2922117710113525	0.2499333024024963	0.1937356442213058	0.2919959127902985	0.2869958579540253	0.253010094165802	0.299561619758606	0.2680397927761078	0.2141627967357635	0.3210772573947906	0.3667356073856354	0	0.1929645091295242	0.2343398928642273	0.265263170003891	0.2366835922002792	0.2076499164104462	0.2575638294219971	0.2712721824645996	0.1966050416231155	0.2964977025985718	0.2423969954252243	0.288689523935318	0.260869562625885	0.2804741263389587	0.2493721395730972	0.2474791407585144	0.2232252806425095	0.3190244436264038	0.2158800661563873	0.2132213413715363	0.3024493753910065	0.2497453391551971	0.331524133682251	0.2907845675945282	0.2319158911705017	0.3756729066371918	0.2937100827693939	0.2291271686553955	0.2966101169586182	0.2745298147201538	0.4109173119068146	0.2529290616512299	0.2471776008605957	0.2779219746589661	0.3208973705768585	0.396824985742569	0.2651126086711884	0.2592266499996185	0.238566055893898	0.2926855087280273	0.3172008693218231	0.2892784774303436	0.2257722467184067	0.3242592215538025	0.2629387080669403	0.3400805592536926	0.2441141605377197	0.3529741764068604
2177-085-K013-EMAX-SL-24-RV	0.2077144086360931	0.1521352529525757	0.1825405955314636	0.1555053442716599	0.170145645737648	0.2292773723602295	0.1879266351461411	0.2377016991376877	0.1850136369466782	0.2923005521297455	0.2475096881389618	0.354680597782135	0.238034650683403	0.2169108986854553	0.2112029790878296	0.3164044618606567	0.3587462306022644	0.1804130971431732	0.1703980267047882	0.1791068315505981	0.1853842586278915	0.2088970988988876	0.2461457699537277	0.2415540814399719	0.2140657752752304	0.2252477407455444	0.1283602118492126	0.1974695473909378	0.3065352737903595	0.260234147310257	0.2202983647584915	0.2574558258056641	0.3784496784210205	0.1473863273859024	0.3243842720985413	0.1707521080970764	0.2008111625909805	0.1895398646593094	0.3649960160255432	0.177933007478714	0.1846819221973419	0.2308849394321442	0.2468938529491425	0.3790150284767151	0.3268463611602783	0.2166196405887604	0.1642961204051971	0.3557646572589874	0.2370044589042664	0.2178921401500702	0.3649786114692688	0.1370576471090317	0.3462789356708527	0.2185869961977005	0.2817059457302094	0.2577591240406036	0.1648675501346588	0.223808616399765	0.2104198932647705	0.1847290098667145	0.2171462774276733	0.2253847718238831	0.2180743217468262	0.1738927513360977	0.2346368581056595	0.1928266882896423	0.1587297320365906	0.3907721340656281	0.3024820983409882	0.1929645091295242	0	0.1782059520483017	0.2172970771789551	0.1878817081451416	0.1675640046596527	0.2075179517269135	0.1920498758554459	0.1756854206323624	0.2302990704774857	0.1953404396772385	0.205657497048378	0.2803708612918854	0.2384596019983292	0.1932623833417892	0.2102864980697632	0.162515714764595	0.2495007514953613	0.2041653096675873	0.1759603470563889	0.3072057068347931	0.1914703249931335	0.2664082944393158	0.2141746878623962	0.1701823323965073	0.304452508687973	0.2364519536495209	0.1720249950885773	0.2307201474905014	0.2098907679319382	0.3299111425876617	0.2380325198173523	0.2264111936092377	0.1984486430883408	0.2385024428367615	0.3420071303844452	0.2964245975017548	0.2153681367635727	0.2927493453025818	0.233694776892662	0.3795462250709534	0.3127579391002655	0.1541459262371063	0.2374868392944336	0.2083556652069092	0.3223168551921844	0.1792060732841492	0.3081007301807404
2177-086-M072-EMAX-SL-24-RV	0.2666045129299164	0.1706455647945404	0.1868467926979065	0.1823661923408508	0.2127496600151062	0.2670644819736481	0.2555430233478546	0.2878090739250183	0.2528452277183533	0.3519588112831116	0.2807223200798035	0.3663287162780762	0.2888088822364807	0.1640401482582092	0.2246240973472595	0.2768343985080719	0.3749502301216125	0.1612409055233002	0.2258730530738831	0.1531883478164673	0.263128787279129	0.2274900078773499	0.2702136337757111	0.2941906750202179	0.2707921266555786	0.2145833522081375	0.1769053190946579	0.2480281889438629	0.347448468208313	0.2801720201969147	0.2868305742740631	0.3019790947437286	0.424906313419342	0.138379842042923	0.3478141129016876	0.225861668586731	0.2413815557956696	0.1335521340370178	0.3715498745441437	0.2145195454359055	0.2570361495018005	0.2953555285930634	0.3063298761844635	0.4021070897579193	0.3744048774242401	0.1981323510408401	0.1599641889333725	0.395132452249527	0.2630329132080078	0.2639564275741577	0.3666996955871582	0.2196477502584457	0.3900891542434692	0.2567462027072906	0.3380549550056458	0.2786265909671783	0.1759827584028244	0.252493679523468	0.2668143212795258	0.2309109717607498	0.2667296826839447	0.3023081421852112	0.237744003534317	0.2169655561447144	0.3242299556732178	0.1864588409662247	0.2199490368366241	0.4070846438407898	0.3455163836479187	0.2343398928642273	0.1782059520483017	0	0.2409324645996094	0.2558577060699463	0.2070744931697845	0.2641694247722626	0.2442654073238373	0.2324245274066925	0.2727243602275848	0.2075978368520737	0.2652235329151154	0.296357661485672	0.2647683322429657	0.2596499621868134	0.2603141665458679	0.1443843245506287	0.2800299227237701	0.2637609243392944	0.1767821609973907	0.3446380794048309	0.1911968290805817	0.3066247403621674	0.2559133172035217	0.1487126499414444	0.3313746452331543	0.295445442199707	0.2193437963724136	0.274738609790802	0.2463238686323166	0.3696749210357666	0.2617400586605072	0.1869047880172729	0.2278781682252884	0.3015350103378296	0.36097052693367	0.3255259692668915	0.2551431059837341	0.3565602898597717	0.1770496368408203	0.3921211063861847	0.3365879356861115	0.2201647758483887	0.2407706528902054	0.2691138684749603	0.358399897813797	0.1900744885206223	0.3465872704982758
